notam_id,icao_location,q_code,category,effective_start,effective_end,body_text,full_text,char_count,word_count
A2487/24,EGLL,QLTAS,LIGHTING,2603090640,2603262340,ALS RWY 09 OTS,"A2487/24 NOTAMN
Q) EGZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603090640 C) 2603262340
E) ALS RWY 09 OTS",14,4
A2597/24,EGLL,QLTBJ,LIGHTING,2603082240,2603260740,TWY A EDGE LGTS OTS,"A2597/24 NOTAMN
Q) EGZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603082240 C) 2603260740
E) TWY A EDGE LGTS OTS",19,5
A2124/24,EHAM,QAALT,AIRSPACE_RESTRICTION,2603071540,2603111340,CLASS B AIRSPACE CHANGED TO CLASS D,"A2124/24 NOTAMN
Q) EHZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603071540 C) 2603111340
E) CLASS B AIRSPACE CHANGED TO CLASS D",35,7
A2728/24,LFPG,QOBCE,OBSTACLE,2603091740,2604031440,WINDTURBINE 4409N00931E 3397FT AMSL,"A2728/24 NOTAMN
Q) LFZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603091740 C) 2604031440
E) WINDTURBINE 4409N00931E 3397FT AMSL",35,4
A2815/24,KJFK,QOBCE,OBSTACLE,2603091440,2603180240,CRANE 3029FT ERECTED 3.2NM SE OF LFPG ARP,"A2815/24 NOTAMN
Q) KJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603091440 C) 2603180240
E) CRANE 3029FT ERECTED 3.2NM SE OF LFPG ARP",41,8
A1060/24,LFPG,QMRLT,RUNWAY_CLOSURE,2603091740,2603151540,ALL RWYS CLSD EXCEPT RWY 32L,"A1060/24 NOTAMN
Q) LFZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603091740 C) 2603151540
E) ALL RWYS CLSD EXCEPT RWY 32L",28,6
A1725/24,KATL,QNDXX,NAVIGATION_AID,2603060840,2603251740,GP RWY 28L NOT AVAILABLE,"A1725/24 NOTAMN
Q) KAZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603060840 C) 2603251740
E) GP RWY 28L NOT AVAILABLE",24,5
A1513/24,EDDF,QNVXX,NAVIGATION_AID,2603072040,2603160340,ILS RWY 23 NOT AVAILABLE,"A1513/24 NOTAMN
Q) EDZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603072040 C) 2603160340
E) ILS RWY 23 NOT AVAILABLE",24,5
A1020/24,KATL,QMRLC,RUNWAY_CLOSURE,2603091540,2603200140,ALL RWYS CLSD EXCEPT RWY 18,"A1020/24 NOTAMN
Q) KAZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603091540 C) 2603200140
E) ALL RWYS CLSD EXCEPT RWY 18",27,6
A1247/24,EDDF,QMRXX,RUNWAY_CLOSURE,2603060140,2603171340,RWY 28L CLSD FOR MAINTENANCE,"A1247/24 NOTAMN
Q) EDZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603060140 C) 2603171340
E) RWY 28L CLSD FOR MAINTENANCE",28,5
A3275/24,KJFK,QAAXX,AERODROME_PROCEDURE,2603091740,2604081040,AERODROME OPERATING HOURS CHANGED 3H DAILY,"A3275/24 NOTAMN
Q) KJZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603091740 C) 2604081040
E) AERODROME OPERATING HOURS CHANGED 3H DAILY",42,6
A2262/24,OMDB,QLTAS,LIGHTING,2603082140,2604041640,TWY C EDGE LGTS OTS,"A2262/24 NOTAMN
Q) OMZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603082140 C) 2604041640
E) TWY C EDGE LGTS OTS",19,5
A2307/24,EHAM,QLTAS,LIGHTING,2603071240,2604010840,TWY G EDGE LGTS OTS,"A2307/24 NOTAMN
Q) EHZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603071240 C) 2604010840
E) TWY G EDGE LGTS OTS",19,5
A3266/24,YSSY,QAFXX,AERODROME_PROCEDURE,2603082140,2603212040,ATIS INOP USE 132.995 FOR INFO,"A3266/24 NOTAMN
Q) YSZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603082140 C) 2603212040
E) ATIS INOP USE 132.995 FOR INFO",30,6
A3063/24,KJFK,QARAS,AERODROME_PROCEDURE,2603082140,2604021840,AERODROME OPERATING HOURS CHANGED 2H DAILY,"A3063/24 NOTAMN
Q) KJZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603082140 C) 2604021840
E) AERODROME OPERATING HOURS CHANGED 2H DAILY",42,6
A3180/24,EDDF,QARAS,AERODROME_PROCEDURE,2603072340,2603161340,FUEL AVBL H24,"A3180/24 NOTAMN
Q) EDZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603072340 C) 2603161340
E) FUEL AVBL H24",13,3
A2037/24,LFPG,QRTCA,AIRSPACE_RESTRICTION,2603090140,2603251440,UAS OPERATIONS PROHIBITED WI 26NM OF EGLL,"A2037/24 NOTAMN
Q) LFZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603090140 C) 2603251440
E) UAS OPERATIONS PROHIBITED WI 26NM OF EGLL",41,7
A3241/24,YSSY,QAAXX,AERODROME_PROCEDURE,2603082140,2603301540,FUEL AVBL H24,"A3241/24 NOTAMN
Q) YSZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603082140 C) 2603301540
E) FUEL AVBL H24",13,3
A1945/24,LFPG,QRPXX,AIRSPACE_RESTRICTION,2603092340,2603120840,AIRSPACE E ACTIVATED SFC-1151FT AMSL,"A1945/24 NOTAMN
Q) LFZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603092340 C) 2603120840
E) AIRSPACE E ACTIVATED SFC-1151FT AMSL",36,5
A2391/24,EGLL,QLTBJ,LIGHTING,2603061840,2603130440,APCH LGTS RWY 28R OTS,"A2391/24 NOTAMN
Q) EGZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603061840 C) 2603130440
E) APCH LGTS RWY 28R OTS",21,5
A2282/24,YSSY,QLTAS,LIGHTING,2603082140,2603281340,REIL RWY 05 U/S,"A2282/24 NOTAMN
Q) YSZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603082140 C) 2603281340
E) REIL RWY 05 U/S",15,4
A1622/24,EHAM,QILXX,NAVIGATION_AID,2603062340,2603240940,ILS RWY 27 REDUCED CATEGORY III,"A1622/24 NOTAMN
Q) EHZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603062340 C) 2603240940
E) ILS RWY 27 REDUCED CATEGORY III",31,6
A2057/24,EGLL,QAALT,AIRSPACE_RESTRICTION,2603060340,2603281240,SPECIAL FLIGHT RULES AREA ACTIVE SFC-11100FT MSL,"A2057/24 NOTAMN
Q) EGZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603060340 C) 2603281240
E) SPECIAL FLIGHT RULES AREA ACTIVE SFC-11100FT MSL",48,7
A2104/24,EGLL,QRTCA,AIRSPACE_RESTRICTION,2603091040,2603211240,CLASS D AIRSPACE CHANGED TO CLASS C,"A2104/24 NOTAMN
Q) EGZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603091040 C) 2603211240
E) CLASS D AIRSPACE CHANGED TO CLASS C",35,7
A2564/24,RJTT,QLTBA,LIGHTING,2603060640,2603110740,APCH LGTS RWY 36 OTS,"A2564/24 NOTAMN
Q) RJZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603060640 C) 2603110740
E) APCH LGTS RWY 36 OTS",20,5
A2435/24,RJTT,QLTAS,LIGHTING,2603092040,2603252140,VASI RWY 14R UNSERVICEABLE,"A2435/24 NOTAMN
Q) RJZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603092040 C) 2603252140
E) VASI RWY 14R UNSERVICEABLE",26,4
A3113/24,EGLL,QARAS,AERODROME_PROCEDURE,2603081740,2604020540,NOISE ABATEMENT PROC CHANGED,"A3113/24 NOTAMN
Q) EGZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081740 C) 2604020540
E) NOISE ABATEMENT PROC CHANGED",28,4
A2790/24,LFPG,QOBXX,OBSTACLE,2603071840,2604031740,CRANE 2115FT ERECTED 11.3NM N OF OMDB ARP,"A2790/24 NOTAMN
Q) LFZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603071840 C) 2604031740
E) CRANE 2115FT ERECTED 11.3NM N OF OMDB ARP",41,8
A2930/24,OMDB,QOBXX,OBSTACLE,2603091640,2604081440,MULTIPLE CRANES MAX 3074FT AGL WITHIN 10.8NM,"A2930/24 NOTAMN
Q) OMZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603091640 C) 2604081440
E) MULTIPLE CRANES MAX 3074FT AGL WITHIN 10.8NM",44,7
A1243/24,KJFK,QMRXX,RUNWAY_CLOSURE,2603071240,2603280640,RWY 27 CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1243/24 NOTAMN
Q) KJZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603071240 C) 2603280640
E) RWY 27 CLSD TO ALL ACFT EXCEPT EMERGENCY",40,8
A2041/24,LFPG,QDAXX,AIRSPACE_RESTRICTION,2603061940,2603091240,AIRSPACE E ACTIVATED SFC-232FT AMSL,"A2041/24 NOTAMN
Q) LFZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603061940 C) 2603091240
E) AIRSPACE E ACTIVATED SFC-232FT AMSL",35,5
A2884/24,RJTT,QOBCE,OBSTACLE,2603060840,2603061740,CONSTRUCTION CRANE 1846FT MSL WITHIN 13.4NM ARP,"A2884/24 NOTAMN
Q) RJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603060840 C) 2603061740
E) CONSTRUCTION CRANE 1846FT MSL WITHIN 13.4NM ARP",47,7
A2998/24,EHAM,QOBCE,OBSTACLE,2603080040,2603180240,CONSTRUCTION CRANE 3237FT MSL WITHIN 8.6NM ARP,"A2998/24 NOTAMN
Q) EHZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603080040 C) 2603180240
E) CONSTRUCTION CRANE 3237FT MSL WITHIN 8.6NM ARP",46,7
A1063/24,OMDB,QMRLT,RUNWAY_CLOSURE,2603070940,2603151540,RWY 23 CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1063/24 NOTAMN
Q) OMZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603070940 C) 2603151540
E) RWY 23 CLSD TO ALL ACFT EXCEPT EMERGENCY",40,8
A1196/24,KATL,QMRLC,RUNWAY_CLOSURE,2603061740,2603152340,RWY 32L CLSD FOR MAINTENANCE,"A1196/24 NOTAMN
Q) KAZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603061740 C) 2603152340
E) RWY 32L CLSD FOR MAINTENANCE",28,5
A2721/24,EHAM,QOBXX,OBSTACLE,2603070940,2603092140,TOWER ERECTED 5233N02016E HEIGHT 2006FT AMSL,"A2721/24 NOTAMN
Q) EHZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603070940 C) 2603092140
E) TOWER ERECTED 5233N02016E HEIGHT 2006FT AMSL",44,6
A2143/24,KLAX,QRTCA,AIRSPACE_RESTRICTION,2603070740,2603230740,UAS OPERATIONS PROHIBITED WI 26NM OF OMDB,"A2143/24 NOTAMN
Q) KLZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603070740 C) 2603230740
E) UAS OPERATIONS PROHIBITED WI 26NM OF OMDB",41,7
A3285/24,RJTT,QAFXX,AERODROME_PROCEDURE,2603092040,2603212240,FUEL NOT AVBL 5H DAILY,"A3285/24 NOTAMN
Q) RJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603092040 C) 2603212240
E) FUEL NOT AVBL 5H DAILY",22,5
A2011/24,LFPG,QAALT,AIRSPACE_RESTRICTION,2603060040,2604041240,CLASS D AIRSPACE CHANGED TO CLASS C,"A2011/24 NOTAMN
Q) LFZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603060040 C) 2604041240
E) CLASS D AIRSPACE CHANGED TO CLASS C",35,7
A3294/24,EGLL,QARAS,AERODROME_PROCEDURE,2603081340,2603210440,AERODROME OPERATING HOURS CHANGED 6H DAILY,"A3294/24 NOTAMN
Q) EGZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081340 C) 2603210440
E) AERODROME OPERATING HOURS CHANGED 6H DAILY",42,6
A1110/24,LFPG,QMRXX,RUNWAY_CLOSURE,2603061940,2603310540,RWY 28R STRENGTH REDUCED ACFT OVER 25T NOT AUTHORIZED,"A1110/24 NOTAMN
Q) LFZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603061940 C) 2603310540
E) RWY 28R STRENGTH REDUCED ACFT OVER 25T NOT AUTHORIZED",53,9
A2013/24,OMDB,QDAXX,AIRSPACE_RESTRICTION,2603080240,2603110740,CLASS D AIRSPACE CHANGED TO CLASS C,"A2013/24 NOTAMN
Q) OMZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603080240 C) 2603110740
E) CLASS D AIRSPACE CHANGED TO CLASS C",35,7
A3077/24,LFPG,QAFXX,AERODROME_PROCEDURE,2603070440,2603140940,CUSTOMS NOT AVBL 3H DAILY,"A3077/24 NOTAMN
Q) LFZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603070440 C) 2603140940
E) CUSTOMS NOT AVBL 3H DAILY",25,5
A1238/24,KATL,QMRXX,RUNWAY_CLOSURE,2603072140,2604031840,RWY 14R CLSD DUE TO MAINTENANCE,"A1238/24 NOTAMN
Q) KAZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603072140 C) 2604031840
E) RWY 14R CLSD DUE TO MAINTENANCE",31,6
A2698/24,KJFK,QOBCE,OBSTACLE,2603072340,2603252240,TOWER ERECTED 3139N01044W HEIGHT 3039FT AMSL,"A2698/24 NOTAMN
Q) KJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603072340 C) 2603252240
E) TOWER ERECTED 3139N01044W HEIGHT 3039FT AMSL",44,6
A3024/24,EDDF,QARAS,AERODROME_PROCEDURE,2603091240,2603140240,CUSTOMS NOT AVBL 1H DAILY,"A3024/24 NOTAMN
Q) EDZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091240 C) 2603140240
E) CUSTOMS NOT AVBL 1H DAILY",25,5
A2208/24,KLAX,QLTBJ,LIGHTING,2603090740,2603232040,TWY K EDGE LGTS OTS,"A2208/24 NOTAMN
Q) KLZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603090740 C) 2603232040
E) TWY K EDGE LGTS OTS",19,5
A1046/24,EHAM,QMRLT,RUNWAY_CLOSURE,2603070740,2603091340,TWY C CLSD,"A1046/24 NOTAMN
Q) EHZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603070740 C) 2603091340
E) TWY C CLSD",10,3
A2125/24,KLAX,QRPXX,AIRSPACE_RESTRICTION,2603070040,2603302240,TFR IN EFFECT WITHIN 26NM OF KJFK DUE TO MAINTENANCE,"A2125/24 NOTAMN
Q) KLZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603070040 C) 2603302240
E) TFR IN EFFECT WITHIN 26NM OF KJFK DUE TO MAINTENANCE",52,10
A3199/24,KJFK,QARAS,AERODROME_PROCEDURE,2603072140,2604050340,AERODROME OPERATING HOURS CHANGED 6H DAILY,"A3199/24 NOTAMN
Q) KJZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603072140 C) 2604050340
E) AERODROME OPERATING HOURS CHANGED 6H DAILY",42,6
A2306/24,OMDB,QLTBJ,LIGHTING,2603070440,2604030940,APRON LGTS PARTLY U/S,"A2306/24 NOTAMN
Q) OMZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603070440 C) 2604030940
E) APRON LGTS PARTLY U/S",21,4
A1764/24,RJTT,QNVXX,NAVIGATION_AID,2603071040,2603190940,GP RWY 14R NOT AVAILABLE,"A1764/24 NOTAMN
Q) RJZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603071040 C) 2603190940
E) GP RWY 14R NOT AVAILABLE",24,5
A1509/24,KATL,QNVXX,NAVIGATION_AID,2603072340,2604010040,ILS RWY 28L REDUCED CATEGORY I,"A1509/24 NOTAMN
Q) KAZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603072340 C) 2604010040
E) ILS RWY 28L REDUCED CATEGORY I",30,6
A2942/24,OMDB,QOBCE,OBSTACLE,2603061940,2603171740,MULTIPLE CRANES MAX 2281FT AGL WITHIN 3.9NM,"A2942/24 NOTAMN
Q) OMZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603061940 C) 2603171740
E) MULTIPLE CRANES MAX 2281FT AGL WITHIN 3.9NM",43,7
A2620/24,EHAM,QOBXX,OBSTACLE,2603070440,2603260040,CRANE 2625FT ERECTED 3.3NM NE OF RJTT ARP,"A2620/24 NOTAMN
Q) EHZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603070440 C) 2603260040
E) CRANE 2625FT ERECTED 3.3NM NE OF RJTT ARP",41,8
A1681/24,YSSY,QILXX,NAVIGATION_AID,2603080440,2603310240,ILS CAT III RWY 10L NOT AUTH,"A1681/24 NOTAMN
Q) YSZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080440 C) 2603310240
E) ILS CAT III RWY 10L NOT AUTH",28,7
A1164/24,KJFK,QMRLT,RUNWAY_CLOSURE,2603070540,2603281540,RWY 10R CLSD FOR MAINTENANCE,"A1164/24 NOTAMN
Q) KJZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603070540 C) 2603281540
E) RWY 10R CLSD FOR MAINTENANCE",28,5
A1305/24,KATL,QMRLC,RUNWAY_CLOSURE,2603080040,2603140740,RWY 10L CLSD 3H DAILY,"A1305/24 NOTAMN
Q) KAZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603080040 C) 2603140740
E) RWY 10L CLSD 3H DAILY",21,5
A1737/24,RJTT,QNDXX,NAVIGATION_AID,2603080240,2603100440,LOC RWY 27 UNRELIABLE WITHIN 5.8NM,"A1737/24 NOTAMN
Q) RJZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603080240 C) 2603100440
E) LOC RWY 27 UNRELIABLE WITHIN 5.8NM",34,6
A2395/24,OMDB,QLTAS,LIGHTING,2603081040,2604061640,PAPI RWY 18 OTS,"A2395/24 NOTAMN
Q) OMZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603081040 C) 2604061640
E) PAPI RWY 18 OTS",15,4
A2278/24,KLAX,QLTBJ,LIGHTING,2603082140,2603241140,VASI RWY 18 UNSERVICEABLE,"A2278/24 NOTAMN
Q) KLZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603082140 C) 2603241140
E) VASI RWY 18 UNSERVICEABLE",25,4
A2412/24,EHAM,QLTBJ,LIGHTING,2603091440,2603251740,APCH LGTS RWY 23 OTS,"A2412/24 NOTAMN
Q) EHZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603091440 C) 2603251740
E) APCH LGTS RWY 23 OTS",20,5
A1227/24,KJFK,QMRXX,RUNWAY_CLOSURE,2603090540,2603201240,RWY 36 CLSD 3H DAILY,"A1227/24 NOTAMN
Q) KJZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603090540 C) 2603201240
E) RWY 36 CLSD 3H DAILY",20,5
A2560/24,KJFK,QLTBJ,LIGHTING,2603061840,2603280840,REIL RWY 10R U/S,"A2560/24 NOTAMN
Q) KJZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603061840 C) 2603280840
E) REIL RWY 10R U/S",16,4
A1753/24,KLAX,QILXX,NAVIGATION_AID,2603061240,2603130240,ILS RWY 05 REDUCED CATEGORY I,"A1753/24 NOTAMN
Q) KLZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603061240 C) 2603130240
E) ILS RWY 05 REDUCED CATEGORY I",29,6
A2760/24,KLAX,QOBXX,OBSTACLE,2603090840,2603240840,OBSTACLE LGTS U/S 5013N01642E 2838FT AMSL,"A2760/24 NOTAMN
Q) KLZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603090840 C) 2603240840
E) OBSTACLE LGTS U/S 5013N01642E 2838FT AMSL",41,6
A2027/24,EHAM,QRPXX,AIRSPACE_RESTRICTION,2603092040,2603181440,TFR EFFECTIVE WITHIN 5NM RADIUS OF 4214N 00522W,"A2027/24 NOTAMN
Q) EHZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603092040 C) 2603181440
E) TFR EFFECTIVE WITHIN 5NM RADIUS OF 4214N 00522W",47,8
A2671/24,EDDF,QOBXX,OBSTACLE,2603091540,2603300940,WINDTURBINE 3238S02036W 1892FT AMSL,"A2671/24 NOTAMN
Q) EDZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091540 C) 2603300940
E) WINDTURBINE 3238S02036W 1892FT AMSL",35,4
A1887/24,OMDB,QRPXX,AIRSPACE_RESTRICTION,2603092240,2603200640,TFR IN EFFECT WITHIN 25NM OF EDDF DUE TO FUEL SPILL,"A1887/24 NOTAMN
Q) OMZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603092240 C) 2603200640
E) TFR IN EFFECT WITHIN 25NM OF EDDF DUE TO FUEL SPILL",51,11
A2063/24,KATL,QDAXX,AIRSPACE_RESTRICTION,2603092340,2603300140,CLASS D AIRSPACE CHANGED TO CLASS E,"A2063/24 NOTAMN
Q) KAZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603092340 C) 2603300140
E) CLASS D AIRSPACE CHANGED TO CLASS E",35,7
A1257/24,EHAM,QMRLC,RUNWAY_CLOSURE,2603071240,2603260740,RWY 32L CLSD FOR MAINTENANCE,"A1257/24 NOTAMN
Q) EHZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603071240 C) 2603260740
E) RWY 32L CLSD FOR MAINTENANCE",28,5
A2389/24,OMDB,QLTBJ,LIGHTING,2603090840,2603100840,APRON LGTS PARTLY U/S,"A2389/24 NOTAMN
Q) OMZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603090840 C) 2603100840
E) APRON LGTS PARTLY U/S",21,4
A2665/24,YSSY,QOBXX,OBSTACLE,2603061040,2604031340,NEW OBSTACLE CRANE 1579FT AGL WITHIN 7.8NM OF EHAM,"A2665/24 NOTAMN
Q) YSZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603061040 C) 2604031340
E) NEW OBSTACLE CRANE 1579FT AGL WITHIN 7.8NM OF EHAM",50,9
A3141/24,YSSY,QAFXX,AERODROME_PROCEDURE,2603090840,2603280340,ATIS INOP USE 132.235 FOR INFO,"A3141/24 NOTAMN
Q) YSZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603090840 C) 2603280340
E) ATIS INOP USE 132.235 FOR INFO",30,6
A1931/24,RJTT,QAALT,AIRSPACE_RESTRICTION,2603070340,2603080940,UAS OPERATIONS PROHIBITED WI 26NM OF EHAM,"A1931/24 NOTAMN
Q) RJZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603070340 C) 2603080940
E) UAS OPERATIONS PROHIBITED WI 26NM OF EHAM",41,7
A2553/24,YSSY,QLTBA,LIGHTING,2603072340,2603270640,REIL RWY 27 U/S,"A2553/24 NOTAMN
Q) YSZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603072340 C) 2603270640
E) REIL RWY 27 U/S",15,4
A1967/24,RJTT,QAALT,AIRSPACE_RESTRICTION,2603071440,2603162240,CLASS C AIRSPACE CHANGED TO CLASS E,"A1967/24 NOTAMN
Q) RJZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603071440 C) 2603162240
E) CLASS C AIRSPACE CHANGED TO CLASS E",35,7
A1505/24,YSSY,QNVXX,NAVIGATION_AID,2603080740,2603200540,TACAN MAR UNSERVICEABLE,"A1505/24 NOTAMN
Q) YSZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080740 C) 2603200540
E) TACAN MAR UNSERVICEABLE",23,3
A1251/24,EGLL,QMRLC,RUNWAY_CLOSURE,2603061540,2603171740,RWY 09 THRESHOLD DISPLACED 0.6M,"A1251/24 NOTAMN
Q) EGZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603061540 C) 2603171740
E) RWY 09 THRESHOLD DISPLACED 0.6M",31,5
A2914/24,EGLL,QOBCE,OBSTACLE,2603060540,2603131940,MULTIPLE CRANES MAX 1814FT AGL WITHIN 7.7NM,"A2914/24 NOTAMN
Q) EGZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603060540 C) 2603131940
E) MULTIPLE CRANES MAX 1814FT AGL WITHIN 7.7NM",43,7
A1805/24,KATL,QAALT,AIRSPACE_RESTRICTION,2603071840,2604010240,PROHIBITED AREA R-4009 ACTIVATED,"A1805/24 NOTAMN
Q) KAZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603071840 C) 2604010240
E) PROHIBITED AREA R-4009 ACTIVATED",32,4
A1937/24,EDDF,QAALT,AIRSPACE_RESTRICTION,2603080440,2603111740,RESTRICTED AREA MOA-7 ACTIVE SFC-15134FT MSL,"A1937/24 NOTAMN
Q) EDZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603080440 C) 2603111740
E) RESTRICTED AREA MOA-7 ACTIVE SFC-15134FT MSL",44,6
A2350/24,KJFK,QLTBA,LIGHTING,2603061040,2603190540,REIL RWY 23 U/S,"A2350/24 NOTAMN
Q) KJZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603061040 C) 2603190540
E) REIL RWY 23 U/S",15,4
A1212/24,EGLL,QMRLT,RUNWAY_CLOSURE,2603061440,2603121740,TWY F CLSD,"A1212/24 NOTAMN
Q) EGZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603061440 C) 2603121740
E) TWY F CLSD",10,3
A2537/24,EDDF,QLTBJ,LIGHTING,2603080440,2604040440,VASI RWY 23 UNSERVICEABLE,"A2537/24 NOTAMN
Q) EDZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603080440 C) 2604040440
E) VASI RWY 23 UNSERVICEABLE",25,4
