notam_id,icao_location,q_code,category,effective_start,effective_end,body_text,full_text,char_count,word_count,text_length,token_count,clean_text
A1464/24,LFPG,QNDXX,NAVIGATION_AID,2603072240,2603101240,GP RWY 10R NOT AVAILABLE,"A1464/24 NOTAMN
Q) LFZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603072240 C) 2603101240
E) GP RWY 10R NOT AVAILABLE",24,5,24,5,available
A1349/24,OMDB,QMRLC,RUNWAY_CLOSURE,2603062240,2603190040,ALL RWYS CLSD EXCEPT RWY 14R,"A1349/24 NOTAMN
Q) OMZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603062240 C) 2603190040
E) ALL RWYS CLSD EXCEPT RWY 14R",28,6,28,6,rwys except
A2039/24,KJFK,QAALT,AIRSPACE_RESTRICTION,2603061740,2604011640,PROHIBITED AREA R-4009 ACTIVATED,"A2039/24 NOTAMN
Q) KJZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603061740 C) 2604011640
E) PROHIBITED AREA R-4009 ACTIVATED",32,4,32,4,prohibited area activated
A1233/24,EHAM,QMRLC,RUNWAY_CLOSURE,2603060040,2603140440,RWY 18 THRESHOLD DISPLACED 6.2M,"A1233/24 NOTAMN
Q) EHZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603060040 C) 2603140440
E) RWY 18 THRESHOLD DISPLACED 6.2M",31,5,31,5,threshold displaced
A3041/24,YSSY,QAAXX,AERODROME_PROCEDURE,2603092340,2603180440,AERODROME OPERATING HOURS CHANGED 3H DAILY,"A3041/24 NOTAMN
Q) YSZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603092340 C) 2603180440
E) AERODROME OPERATING HOURS CHANGED 3H DAILY",42,6,42,6,aerodrome operating hours changed daily
A2999/24,KJFK,QOBCE,OBSTACLE,2603090540,2603280640,CRANE 3333FT ERECTED 13.4NM NW OF EGLL ARP,"A2999/24 NOTAMN
Q) KJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603090540 C) 2603280640
E) CRANE 3333FT ERECTED 13.4NM NW OF EGLL ARP",42,8,42,8,crane erected egll arp
A1926/24,OMDB,QRTCA,AIRSPACE_RESTRICTION,2603091740,2603131340,CLASS D AIRSPACE CHANGED TO CLASS G,"A1926/24 NOTAMN
Q) OMZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603091740 C) 2603131340
E) CLASS D AIRSPACE CHANGED TO CLASS G",35,7,35,7,class airspace changed class
A1383/24,KLAX,QMRXX,RUNWAY_CLOSURE,2603081540,2603081740,ALL RWYS CLSD EXCEPT RWY 27,"A1383/24 NOTAMN
Q) KLZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603081540 C) 2603081740
E) ALL RWYS CLSD EXCEPT RWY 27",27,6,27,6,rwys except
A1421/24,KATL,QNVXX,NAVIGATION_AID,2603062240,2603290240,ILS RWY 27 NOT AVAILABLE,"A1421/24 NOTAMN
Q) KAZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603062240 C) 2603290240
E) ILS RWY 27 NOT AVAILABLE",24,5,24,5,ils available
A3179/24,YSSY,QAFXX,AERODROME_PROCEDURE,2603091640,2604021540,ATC SERVICES NOT AVBL 3H DAILY,"A3179/24 NOTAMN
Q) YSZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603091640 C) 2604021540
E) ATC SERVICES NOT AVBL 3H DAILY",30,6,30,6,atc services daily
A2157/24,EHAM,QDAXX,AIRSPACE_RESTRICTION,2603061940,2604050640,TFR EFFECTIVE WITHIN 25NM RADIUS OF 3813N 00547W,"A2157/24 NOTAMN
Q) EHZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603061940 C) 2604050640
E) TFR EFFECTIVE WITHIN 25NM RADIUS OF 3813N 00547W",48,8,48,8,tfr radius
A1477/24,EDDF,QNDXX,NAVIGATION_AID,2603092340,2603101640,ILS RWY 23 REDUCED CATEGORY III,"A1477/24 NOTAMN
Q) EDZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603092340 C) 2603101640
E) ILS RWY 23 REDUCED CATEGORY III",31,6,31,6,ils reduced category iii
A1381/24,KJFK,QMRLC,RUNWAY_CLOSURE,2603090340,2604072240,TWY H CLSD,"A1381/24 NOTAMN
Q) KJZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603090340 C) 2604072240
E) TWY H CLSD",10,3,10,3,
A1947/24,KLAX,QRPXX,AIRSPACE_RESTRICTION,2603060240,2603222140,TFR IN EFFECT WITHIN 4NM OF EGLL DUE TO FUEL SPILL,"A1947/24 NOTAMN
Q) KLZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603060240 C) 2603222140
E) TFR IN EFFECT WITHIN 4NM OF EGLL DUE TO FUEL SPILL",50,11,50,11,tfr effect egll fuel spill
A1715/24,YSSY,QNVAS,NAVIGATION_AID,2603060140,2603272240,TACAN LAM OTS,"A1715/24 NOTAMN
Q) YSZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603060140 C) 2603272240
E) TACAN LAM OTS",13,3,13,3,tacan lam
A1094/24,KLAX,QMRLC,RUNWAY_CLOSURE,2603070040,2603191140,RWY 05 CLSD FOR MAINTENANCE,"A1094/24 NOTAMN
Q) KLZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603070040 C) 2603191140
E) RWY 05 CLSD FOR MAINTENANCE",27,5,27,5,maintenance
A1149/24,RJTT,QMRLT,RUNWAY_CLOSURE,2603071440,2603221040,RWY 36 CLSD DUE TO BIRD STRIKE,"A1149/24 NOTAMN
Q) RJZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603071440 C) 2603221040
E) RWY 36 CLSD DUE TO BIRD STRIKE",30,7,30,7,bird strike
A1827/24,OMDB,QDAXX,AIRSPACE_RESTRICTION,2603082140,2604021840,CLASS E AIRSPACE CHANGED TO CLASS G,"A1827/24 NOTAMN
Q) OMZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603082140 C) 2604021840
E) CLASS E AIRSPACE CHANGED TO CLASS G",35,7,35,7,class airspace changed class
A1325/24,EGLL,QMRXX,RUNWAY_CLOSURE,2603080840,2603151240,RWY 23 THRESHOLD DISPLACED 12.0M,"A1325/24 NOTAMN
Q) EGZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603080840 C) 2603151240
E) RWY 23 THRESHOLD DISPLACED 12.0M",32,5,32,5,threshold displaced
A2520/24,KLAX,QLTBJ,LIGHTING,2603062340,2604012140,TWY A EDGE LGTS OTS,"A2520/24 NOTAMN
Q) KLZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603062340 C) 2604012140
E) TWY A EDGE LGTS OTS",19,5,19,5,edge lgts
A1163/24,KATL,QMRLC,RUNWAY_CLOSURE,2603091140,2603210140,TWY A CLSD,"A1163/24 NOTAMN
Q) KAZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603091140 C) 2603210140
E) TWY A CLSD",10,3,10,3,
A3194/24,OMDB,QAAXX,AERODROME_PROCEDURE,2603081440,2603311640,FUEL NOT AVBL 2H DAILY,"A3194/24 NOTAMN
Q) OMZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603081440 C) 2603311640
E) FUEL NOT AVBL 2H DAILY",22,5,22,5,fuel daily
A1950/24,EHAM,QRPXX,AIRSPACE_RESTRICTION,2603060140,2603231440,CLASS C AIRSPACE CHANGED TO CLASS D,"A1950/24 NOTAMN
Q) EHZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603060140 C) 2603231440
E) CLASS C AIRSPACE CHANGED TO CLASS D",35,7,35,7,class airspace changed class
A2688/24,EHAM,QOBXX,OBSTACLE,2603090040,2604042040,WINDTURBINE 5248N01519W 2339FT AMSL,"A2688/24 NOTAMN
Q) EHZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603090040 C) 2604042040
E) WINDTURBINE 5248N01519W 2339FT AMSL",35,4,35,4,windturbine amsl
A1205/24,KATL,QMRLT,RUNWAY_CLOSURE,2603092040,2603271340,RWY 14R CLSD DUE TO BIRD STRIKE,"A1205/24 NOTAMN
Q) KAZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603092040 C) 2603271340
E) RWY 14R CLSD DUE TO BIRD STRIKE",31,7,31,7,bird strike
A2717/24,EDDF,QOBXX,OBSTACLE,2603060240,2604022040,OBSTACLE LGTS U/S 3012S00718E 2653FT AMSL,"A2717/24 NOTAMN
Q) EDZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603060240 C) 2604022040
E) OBSTACLE LGTS U/S 3012S00718E 2653FT AMSL",41,6,41,6,obstacle lgts amsl
A1918/24,KLAX,QRTCA,AIRSPACE_RESTRICTION,2603081940,2604041840,UAS OPERATIONS PROHIBITED WI 25NM OF YSSY,"A1918/24 NOTAMN
Q) KLZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603081940 C) 2604041840
E) UAS OPERATIONS PROHIBITED WI 25NM OF YSSY",41,7,41,7,uas operations prohibited yssy
A3289/24,KATL,QAAXX,AERODROME_PROCEDURE,2603061640,2603292240,AERODROME OPERATING HOURS CHANGED 3H DAILY,"A3289/24 NOTAMN
Q) KAZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603061640 C) 2603292240
E) AERODROME OPERATING HOURS CHANGED 3H DAILY",42,6,42,6,aerodrome operating hours changed daily
A3175/24,OMDB,QARAS,AERODROME_PROCEDURE,2603061440,2603300940,FUEL NOT AVBL 4H DAILY,"A3175/24 NOTAMN
Q) OMZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603061440 C) 2603300940
E) FUEL NOT AVBL 4H DAILY",22,5,22,5,fuel daily
A1478/24,EGLL,QNDXX,NAVIGATION_AID,2603090340,2603211740,TACAN CLN OTS,"A1478/24 NOTAMN
Q) EGZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603090340 C) 2603211740
E) TACAN CLN OTS",13,3,13,3,tacan cln
A1286/24,YSSY,QMRLT,RUNWAY_CLOSURE,2603090040,2603291240,TWY G CLSD,"A1286/24 NOTAMN
Q) YSZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603090040 C) 2603291240
E) TWY G CLSD",10,3,10,3,
A2166/24,YSSY,QRPXX,AIRSPACE_RESTRICTION,2603082140,2603090040,TFR EFFECTIVE WITHIN 20NM RADIUS OF 4804N 00441W,"A2166/24 NOTAMN
Q) YSZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603082140 C) 2603090040
E) TFR EFFECTIVE WITHIN 20NM RADIUS OF 4804N 00441W",48,8,48,8,tfr radius
A1413/24,LFPG,QNVXX,NAVIGATION_AID,2603070040,2603220340,VOR BNN REDUCED POWER 58 PCT,"A1413/24 NOTAMN
Q) LFZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603070040 C) 2603220340
E) VOR BNN REDUCED POWER 58 PCT",28,6,28,6,vor bnn reduced power pct
A2837/24,EDDF,QOBCE,OBSTACLE,2603060740,2603111140,TOWER ERECTED 3541N00531E HEIGHT 1582FT AMSL,"A2837/24 NOTAMN
Q) EDZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603060740 C) 2603111140
E) TOWER ERECTED 3541N00531E HEIGHT 1582FT AMSL",44,6,44,6,tower erected height amsl
A1999/24,RJTT,QRTCA,AIRSPACE_RESTRICTION,2603060340,2603211440,SPECIAL FLIGHT RULES AREA ACTIVE SFC-10322FT MSL,"A1999/24 NOTAMN
Q) RJZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603060340 C) 2603211440
E) SPECIAL FLIGHT RULES AREA ACTIVE SFC-10322FT MSL",48,7,48,7,special flight rules area active sfc msl
A2231/24,KJFK,QLTBA,LIGHTING,2603061140,2603181840,REIL RWY 23 U/S,"A2231/24 NOTAMN
Q) KJZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603061140 C) 2603181840
E) REIL RWY 23 U/S",15,4,15,4,reil
A3114/24,KJFK,QAFXX,AERODROME_PROCEDURE,2603090540,2603162140,NOISE ABATEMENT PROC CHANGED,"A3114/24 NOTAMN
Q) KJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603090540 C) 2603162140
E) NOISE ABATEMENT PROC CHANGED",28,4,28,4,noise abatement proc changed
A2182/24,EHAM,QAALT,AIRSPACE_RESTRICTION,2603071440,2603160940,AIRSPACE D ACTIVATED SFC-1160FT AMSL,"A2182/24 NOTAMN
Q) EHZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603071440 C) 2603160940
E) AIRSPACE D ACTIVATED SFC-1160FT AMSL",36,5,36,5,airspace activated sfc amsl
A1017/24,EDDF,QMRXX,RUNWAY_CLOSURE,2603091040,2603120940,ALL RWYS CLSD EXCEPT RWY 18,"A1017/24 NOTAMN
Q) EDZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091040 C) 2603120940
E) ALL RWYS CLSD EXCEPT RWY 18",27,6,27,6,rwys except
A1038/24,KLAX,QMRXX,RUNWAY_CLOSURE,2603052340,2603131740,RWY 32L THRESHOLD DISPLACED 11.6M,"A1038/24 NOTAMN
Q) KLZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603052340 C) 2603131740
E) RWY 32L THRESHOLD DISPLACED 11.6M",33,5,33,5,threshold displaced
A2024/24,LFPG,QDAXX,AIRSPACE_RESTRICTION,2603070540,2603140640,UAS OPERATIONS PROHIBITED WI 21NM OF EHAM,"A2024/24 NOTAMN
Q) LFZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603070540 C) 2603140640
E) UAS OPERATIONS PROHIBITED WI 21NM OF EHAM",41,7,41,7,uas operations prohibited eham
A3000/24,EDDF,QARAS,AERODROME_PROCEDURE,2603080540,2604010440,FUEL NOT AVBL 3H DAILY,"A3000/24 NOTAMN
Q) EDZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603080540 C) 2604010440
E) FUEL NOT AVBL 3H DAILY",22,5,22,5,fuel daily
A3270/24,EDDF,QAFXX,AERODROME_PROCEDURE,2603080540,2603261240,CUSTOMS NOT AVBL 1H DAILY,"A3270/24 NOTAMN
Q) EDZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603080540 C) 2603261240
E) CUSTOMS NOT AVBL 1H DAILY",25,5,25,5,customs daily
A3382/24,EDDF,QAFXX,AERODROME_PROCEDURE,2603072240,2604030940,CUSTOMS NOT AVBL 1H DAILY,"A3382/24 NOTAMN
Q) EDZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603072240 C) 2604030940
E) CUSTOMS NOT AVBL 1H DAILY",25,5,25,5,customs daily
A1584/24,EDDF,QNVXX,NAVIGATION_AID,2603060440,2603071440,ILS RWY 18 REDUCED CATEGORY III,"A1584/24 NOTAMN
Q) EDZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603060440 C) 2603071440
E) ILS RWY 18 REDUCED CATEGORY III",31,6,31,6,ils reduced category iii
A1264/24,KATL,QMRLC,RUNWAY_CLOSURE,2603071140,2603160640,RWY 18 THRESHOLD DISPLACED 7.4M,"A1264/24 NOTAMN
Q) KAZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603071140 C) 2603160640
E) RWY 18 THRESHOLD DISPLACED 7.4M",31,5,31,5,threshold displaced
A3378/24,KLAX,QARAS,AERODROME_PROCEDURE,2603060640,2603311640,FUEL AVBL H24,"A3378/24 NOTAMN
Q) KLZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603060640 C) 2603311640
E) FUEL AVBL H24",13,3,13,3,fuel
A3214/24,EHAM,QARAS,AERODROME_PROCEDURE,2603091940,2603220340,FUEL NOT AVBL 6H DAILY,"A3214/24 NOTAMN
Q) EHZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603091940 C) 2603220340
E) FUEL NOT AVBL 6H DAILY",22,5,22,5,fuel daily
A2319/24,KATL,QLTAS,LIGHTING,2603071240,2604050440,VASI RWY 32L UNSERVICEABLE,"A2319/24 NOTAMN
Q) KAZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603071240 C) 2604050440
E) VASI RWY 32L UNSERVICEABLE",26,4,26,4,vasi unserviceable
A3215/24,KJFK,QAFXX,AERODROME_PROCEDURE,2603091940,2603160640,NOISE ABATEMENT PROC CHANGED,"A3215/24 NOTAMN
Q) KJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603091940 C) 2603160640
E) NOISE ABATEMENT PROC CHANGED",28,4,28,4,noise abatement proc changed
A1339/24,EHAM,QMRXX,RUNWAY_CLOSURE,2603090640,2604011140,RWY 32L THRESHOLD DISPLACED 6.6M,"A1339/24 NOTAMN
Q) EHZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603090640 C) 2604011140
E) RWY 32L THRESHOLD DISPLACED 6.6M",32,5,32,5,threshold displaced
A1656/24,EGLL,QILXX,NAVIGATION_AID,2603070640,2603251140,VOR BNN OTS,"A1656/24 NOTAMN
Q) EGZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603070640 C) 2603251140
E) VOR BNN OTS",11,3,11,3,vor bnn
A1910/24,OMDB,QRPXX,AIRSPACE_RESTRICTION,2603060740,2604032240,UAS OPERATIONS PROHIBITED WI 17NM OF KATL,"A1910/24 NOTAMN
Q) OMZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603060740 C) 2604032240
E) UAS OPERATIONS PROHIBITED WI 17NM OF KATL",41,7,41,7,uas operations prohibited katl
A2993/24,EDDF,QOBXX,OBSTACLE,2603090240,2603221540,NEW OBSTACLE CRANE 3256FT AGL WITHIN 12.7NM OF RJTT,"A2993/24 NOTAMN
Q) EDZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603090240 C) 2603221540
E) NEW OBSTACLE CRANE 3256FT AGL WITHIN 12.7NM OF RJTT",51,9,51,9,new obstacle crane agl rjtt
A1405/24,KLAX,QNVXX,NAVIGATION_AID,2603080540,2603141640,ILS RWY 10R REDUCED CATEGORY III,"A1405/24 NOTAMN
Q) KLZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603080540 C) 2603141640
E) ILS RWY 10R REDUCED CATEGORY III",32,6,32,6,ils reduced category iii
A1012/24,EGLL,QMRXX,RUNWAY_CLOSURE,2603091240,2603231540,RWY 09 CLSD FOR MAINTENANCE,"A1012/24 NOTAMN
Q) EGZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603091240 C) 2603231540
E) RWY 09 CLSD FOR MAINTENANCE",27,5,27,5,maintenance
A2061/24,EDDF,QRPXX,AIRSPACE_RESTRICTION,2603061640,2603271040,RESTRICTED AREA R-2508 ACTIVE SFC-8551FT MSL,"A2061/24 NOTAMN
Q) EDZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603061640 C) 2603271040
E) RESTRICTED AREA R-2508 ACTIVE SFC-8551FT MSL",44,6,44,6,restricted area active sfc msl
A1668/24,KATL,QNDXX,NAVIGATION_AID,2603060940,2604030540,ILS CAT I RWY 18 NOT AUTH,"A1668/24 NOTAMN
Q) KAZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603060940 C) 2604030540
E) ILS CAT I RWY 18 NOT AUTH",25,7,25,7,ils cat
A1562/24,LFPG,QNDXX,NAVIGATION_AID,2603071840,2603151840,TACAN CLN OTS,"A1562/24 NOTAMN
Q) LFZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603071840 C) 2603151840
E) TACAN CLN OTS",13,3,13,3,tacan cln
A1248/24,KATL,QMRXX,RUNWAY_CLOSURE,2603071940,2604031940,RWY 28R CLSD DUE TO FOD REMOVAL,"A1248/24 NOTAMN
Q) KAZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603071940 C) 2604031940
E) RWY 28R CLSD DUE TO FOD REMOVAL",31,7,31,7,fod removal
A1763/24,KLAX,QNDXX,NAVIGATION_AID,2603080940,2603300540,TACAN OOO REDUCED POWER 54 PCT,"A1763/24 NOTAMN
Q) KLZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603080940 C) 2603300540
E) TACAN OOO REDUCED POWER 54 PCT",30,6,30,6,tacan ooo reduced power pct
A1997/24,RJTT,QRTCA,AIRSPACE_RESTRICTION,2603070340,2604021940,TFR EFFECTIVE WITHIN 13NM RADIUS OF 3228N 00319W,"A1997/24 NOTAMN
Q) RJZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603070340 C) 2604021940
E) TFR EFFECTIVE WITHIN 13NM RADIUS OF 3228N 00319W",48,8,48,8,tfr radius
A1049/24,EHAM,QMRXX,RUNWAY_CLOSURE,2603091440,2603291040,ALL RWYS CLSD EXCEPT RWY 28L,"A1049/24 NOTAMN
Q) EHZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603091440 C) 2603291040
E) ALL RWYS CLSD EXCEPT RWY 28L",28,6,28,6,rwys except
A3306/24,KJFK,QARAS,AERODROME_PROCEDURE,2603090540,2603200440,NOISE ABATEMENT PROC CHANGED,"A3306/24 NOTAMN
Q) KJZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603090540 C) 2603200440
E) NOISE ABATEMENT PROC CHANGED",28,4,28,4,noise abatement proc changed
A3197/24,LFPG,QAFXX,AERODROME_PROCEDURE,2603061440,2603251140,AERODROME UNSERVICEABLE,"A3197/24 NOTAMN
Q) LFZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603061440 C) 2603251140
E) AERODROME UNSERVICEABLE",23,2,23,2,aerodrome unserviceable
A2846/24,EDDF,QOBCE,OBSTACLE,2603090640,2603250740,TOWER ERECTED 4040S00028E HEIGHT 2145FT AMSL,"A2846/24 NOTAMN
Q) EDZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603090640 C) 2603250740
E) TOWER ERECTED 4040S00028E HEIGHT 2145FT AMSL",44,6,44,6,tower erected height amsl
A2390/24,EGLL,QLTBJ,LIGHTING,2603080140,2604022040,HIRL RWY 10R REDUCED TO MIRL,"A2390/24 NOTAMN
Q) EGZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603080140 C) 2604022040
E) HIRL RWY 10R REDUCED TO MIRL",28,6,28,6,hirl reduced mirl
A2763/24,EGLL,QOBCE,OBSTACLE,2603091740,2603101140,OBSTACLE LGTS U/S 4339N00039E 3372FT AMSL,"A2763/24 NOTAMN
Q) EGZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603091740 C) 2603101140
E) OBSTACLE LGTS U/S 4339N00039E 3372FT AMSL",41,6,41,6,obstacle lgts amsl
A2228/24,RJTT,QLTBA,LIGHTING,2603072240,2603082340,HIRL RWY 05 REDUCED TO MIRL,"A2228/24 NOTAMN
Q) RJZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603072240 C) 2603082340
E) HIRL RWY 05 REDUCED TO MIRL",27,6,27,6,hirl reduced mirl
A1981/24,KLAX,QRTCA,AIRSPACE_RESTRICTION,2603061040,2603141140,PROHIBITED AREA R-4009 ACTIVATED,"A1981/24 NOTAMN
Q) KLZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603061040 C) 2603141140
E) PROHIBITED AREA R-4009 ACTIVATED",32,4,32,4,prohibited area activated
A1463/24,KJFK,QNVAS,NAVIGATION_AID,2603080640,2604010140,GP RWY 27 NOT AVAILABLE,"A1463/24 NOTAMN
Q) KJZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603080640 C) 2604010140
E) GP RWY 27 NOT AVAILABLE",23,5,23,5,available
A1296/24,EGLL,QMRLC,RUNWAY_CLOSURE,2603061240,2603071040,RWY 09 CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1296/24 NOTAMN
Q) EGZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603061240 C) 2603071040
E) RWY 09 CLSD TO ALL ACFT EXCEPT EMERGENCY",40,8,40,8,except emergency
A2439/24,LFPG,QLTBA,LIGHTING,2603062340,2603242140,HIRL RWY 14R REDUCED TO MIRL,"A2439/24 NOTAMN
Q) LFZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603062340 C) 2603242140
E) HIRL RWY 14R REDUCED TO MIRL",28,6,28,6,hirl reduced mirl
A2867/24,KATL,QOBXX,OBSTACLE,2603061340,2604020540,CONSTRUCTION CRANE 2213FT MSL WITHIN 15.0NM ARP,"A2867/24 NOTAMN
Q) KAZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603061340 C) 2604020540
E) CONSTRUCTION CRANE 2213FT MSL WITHIN 15.0NM ARP",47,7,47,7,construction crane msl arp
A1129/24,KJFK,QMRLC,RUNWAY_CLOSURE,2603082240,2603112340,RWY 10L CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1129/24 NOTAMN
Q) KJZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603082240 C) 2603112340
E) RWY 10L CLSD TO ALL ACFT EXCEPT EMERGENCY",41,8,41,8,except emergency
A1548/24,EHAM,QNVXX,NAVIGATION_AID,2603090340,2603210940,VOR/DME BIG OTS,"A1548/24 NOTAMN
Q) EHZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603090340 C) 2603210940
E) VOR/DME BIG OTS",15,3,15,3,vor dme big
A3092/24,LFPG,QARAS,AERODROME_PROCEDURE,2603081140,2603311040,EMERGENCY SERVICES REDUCED,"A3092/24 NOTAMN
Q) LFZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603081140 C) 2603311040
E) EMERGENCY SERVICES REDUCED",26,3,26,3,emergency services reduced
A1839/24,EGLL,QAALT,AIRSPACE_RESTRICTION,2603091340,2604052340,TFR EFFECTIVE WITHIN 19NM RADIUS OF 5505N 00143W,"A1839/24 NOTAMN
Q) EGZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603091340 C) 2604052340
E) TFR EFFECTIVE WITHIN 19NM RADIUS OF 5505N 00143W",48,8,48,8,tfr radius
A1740/24,KATL,QNDXX,NAVIGATION_AID,2603060040,2603160140,ILS RWY 32L REDUCED CATEGORY I,"A1740/24 NOTAMN
Q) KAZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603060040 C) 2603160140
E) ILS RWY 32L REDUCED CATEGORY I",30,6,30,6,ils reduced category
